,ServiceTag,UUID,SerialNumber,HostName,Model,Manufacturer,ProcessorModel,ProcessorCount,LogicalProcessorCount,TotalSystemMemoryGiB,NIC_1_PermanentMACAddress,NIC_2_PermanentMACAddress,Bmc_Ip_Addr,BmcModel,BmcFirmwareVersion,Status
162,2N61JK2,4c4c4544-004d-5410-8054-b2c04f484b32,CN7475175J0201,cpu-3-43,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E2:0C,7C:D3:0A:D7:E2:0E,10.101.3.43,13G DCS,2.75.75.75,OK
163,2N61JK2,4c4c4544-004d-5410-8058-b2c04f484b32,CN7475175I0495,cpu-3-44,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CA:F6,7C:D3:0A:D7:CA:F8,10.101.3.44,13G DCS,2.75.75.75,OK
164,2N61JK2,4c4c4544-004d-5410-8056-b2c04f484b32,CN7475175G0053,cpu-3-45,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:90,7C:D3:0A:D7:BE:92,10.101.3.45,13G DCS,2.75.75.75,OK
165,2LSXHK2,4c4c4544-004c-4810-8059-b2c04f484b32,CN7475175I0534,cpu-3-46,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CA:00,7C:D3:0A:D7:CA:02,10.101.3.46,13G DCS,2.75.75.75,OK
166,2LSXHK2,4c4c4544-004c-4810-8058-b2c04f484b32,CN7475175G0155,cpu-3-47,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C2:B6,7C:D3:0A:D7:C2:B8,10.101.3.47,13G DCS,2.75.75.75,OK
167,N/A,4c4c4544-004c-4810-805a-b2c04f484b32,CN7475175I0462,cpu-3-48,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D4:38,N/A,10.101.3.48,13G DCS,2.75.75.75,OK
168,2LSXHK2,4c4c4544-004c-4810-8057-b2c04f484b32,CN7475175I0349,cpu-3-49,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CF:0A,7C:D3:0A:D7:CF:0C,10.101.3.49,13G DCS,2.75.75.75,OK
169,2L90JK2,4c4c4544-004b-5610-8030-b2c04f4a4b32,CN7475172K0284,cpu-3-50,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:E4:4C,7C:D3:0A:D0:E4:4E,10.101.3.50,13G DCS,2.75.75.75,OK
170,2L90JK2,4c4c4544-004b-5610-8053-b2c04f484b32,CN7475175G0055,cpu-3-51,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BF:CE,7C:D3:0A:D7:BF:D0,10.101.3.51,13G DCS,2.75.75.75,OK
171,2L90JK2,4c4c4544-004b-5610-8031-b2c04f4a4b32,CN7475175G0168,cpu-3-52,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:22,7C:D3:0A:D7:C0:24,10.101.3.52,13G DCS,2.75.75.75,OK
172,NAg not set,4c4c4544-004d-5610-8030-b2c04f4a4b32,CN7475175I0577,cpu-3-53,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D3:3C,7C:D3:0A:D7:D3:3E,10.101.3.53,13G DCS,2.75.75.75,OK
173,NAg not set,4c4c4544-004d-5410-8059-b2c04f484b32,CN7475175G0433,cpu-3-54,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BB:24,7C:D3:0A:D7:BB:26,10.101.3.54,13G DCS,2.75.75.75,OK
174,2L8WHK2,4c4c4544-004d-5610-8031-b2c04f4a4b32,CN7475173F0580,cpu-3-55,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:B5:52,7C:D3:0A:D2:B5:54,10.101.3.55,13G DCS,2.75.75.75,OK
175,NAg not set,4c4c4544-004d-5410-805a-b2c04f484b32,CN7475175J0297,cpu-3-56,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E0:92,7C:D3:0A:D7:E0:94,10.101.3.56,13G DCS,2.75.75.75,OK
176,2LTSHK2,4c4c4544-004c-4c10-8052-b2c04f484b32,CN7475175I0285,cpu-4-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CC:DC,7C:D3:0A:D7:CC:DE,10.101.4.1,13G DCS,2.75.75.75,OK
177,2LTSHK2,4c4c4544-004c-4c10-8030-b2c04f4a4b32,CN7475175G0580,cpu-4-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:64,7C:D3:0A:D7:C0:66,10.101.4.2,13G DCS,2.75.75.75,OK
178,2LTSHK2,4c4c4544-004c-4c10-8053-b2c04f484b32,CN7475175I0367,cpu-4-3,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CE:44,7C:D3:0A:D7:CE:46,10.101.4.3,13G DCS,2.75.75.75,OK
179,2LTSHK2,4c4c4544-004c-4c10-8031-b2c04f4a4b32,CN7475175I0608,cpu-4-4,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C4:0C,7C:D3:0A:D7:C4:0E,10.101.4.4,13G DCS,2.75.75.75,OK
180,2LSTHK2,4c4c4544-004c-4710-8057-b2c04f484b32,CN7475175I0742,cpu-4-5,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D6:30,7C:D3:0A:D7:D6:32,10.101.4.5,13G DCS,2.75.75.75,OK
181,2LSTHK2,4c4c4544-004c-4710-8054-b2c04f484b32,CN7475175I0092,cpu-4-6,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C7:24,7C:D3:0A:D7:C7:26,10.101.4.6,13G DCS,2.75.75.75,OK
182,2LSTHK2,4c4c4544-004c-4710-8058-b2c04f484b32,CN7475175I0058,cpu-4-7,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C4:7E,7C:D3:0A:D7:C4:80,10.101.4.7,13G DCS,2.75.75.75,OK
183,2LSTHK2,4c4c4544-004c-4710-8056-b2c04f484b32,CN7475175I0603,cpu-4-8,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C8:2C,7C:D3:0A:D7:C8:2E,10.101.4.8,13G DCS,2.75.75.75,OK
184,N/A,4c4c4544-004b-5610-8057-b2c04f484b32,CN7475175I0891,cpu-4-9,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D8:7C,N/A,10.101.4.9,13G DCS,2.75.75.75,OK
185,2L91JK2,4c4c4544-004b-5610-8054-b2c04f484b32,CN7475172K0191,cpu-4-10,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:E3:4A,7C:D3:0A:D0:E3:4C,10.101.4.10,13G DCS,2.75.75.75,OK
186,2L91JK2,4c4c4544-004b-5610-8058-b2c04f484b32,CN7475172I0093,cpu-4-11,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:D9:C6,7C:D3:0A:D0:D9:C8,10.101.4.11,13G DCS,2.75.75.75,OK
187,2L91JK2,4c4c4544-004b-5610-8056-b2c04f484b32,CN7475172K0046,cpu-4-12,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:DE:22,7C:D3:0A:D0:DE:24,10.101.4.12,13G DCS,2.75.75.75,OK
188,2L8WHK2,4c4c4544-004b-5310-8057-b2c04f484b32,CN7475175G0403,cpu-4-13,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BB:78,7C:D3:0A:D7:BB:7A,10.101.4.13,13G DCS,2.75.75.75,OK
189,2L8WHK2,4c4c4544-004b-5310-8054-b2c04f484b32,CN7475175A0484,cpu-4-14,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B1:9A,7C:D3:0A:D7:B1:9C,10.101.4.14,13G DCS,2.75.75.75,OK
190,2L8WHK2,4c4c4544-004b-5310-8058-b2c04f484b32,CN7475175G0443,cpu-4-15,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BC:86,7C:D3:0A:D7:BC:88,10.101.4.15,13G DCS,2.75.75.75,OK
191,,4c4c4544-004b-5310-8056-b2c04f484b32,CN7475164Q0729,cpu-4-16,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:0A:E6,7C:D3:0A:B8:0A:E8,10.101.4.16,13G DCS,2.75.75.75,OK
192,2MNSHK2,4c4c4544-004d-3510-8053-b2c04f484b32,CN7475175J0132,cpu-4-17,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:DD:C8,7C:D3:0A:D7:DD:CA,10.101.4.17,13G DCS,2.75.75.75,OK
193,2MNSHK2,4c4c4544-004d-3510-8030-b2c04f4a4b32,CN7475175I0060,cpu-4-18,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C6:2E,7C:D3:0A:D7:C6:30,10.101.4.18,13G DCS,2.75.75.75,OK
194,2MNSHK2,4c4c4544-004d-3510-8054-b2c04f484b32,CN7475175G0324,cpu-4-19,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B8:FC,7C:D3:0A:D7:B8:FE,10.101.4.19,13G DCS,2.75.75.75,OK
195,2MNSHK2,4c4c4544-004d-3510-8031-b2c04f4a4b32,CN7475175I0738,cpu-4-20,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D3:8A,7C:D3:0A:D7:D3:8C,10.101.4.20,13G DCS,2.75.75.75,OK
196,2MP1JK2,4c4c4544-004d-3810-8059-b2c04f484b32,CN7475175G0333,cpu-4-21,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B8:5A,7C:D3:0A:D7:B8:5C,10.101.4.21,13G DCS,2.75.75.75,OK
197,2MP1JK2,4c4c4544-004d-3810-8057-b2c04f484b32,CN7475175G0086,cpu-4-22,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:E2,7C:D3:0A:D7:C0:E4,10.101.4.22,13G DCS,2.75.75.75,OK
198,2MP1JK2,4c4c4544-004d-3810-805a-b2c04f484b32,CN7475175I0075,cpu-4-23,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C6:F4,7C:D3:0A:D7:C6:F6,10.101.4.23,13G DCS,2.75.75.75,OK
199,2MP1JK2,4c4c4544-004d-3810-8058-b2c04f484b32,CN7475175G0051,cpu-4-24,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:A2,7C:D3:0A:D7:BE:A4,10.101.4.24,13G DCS,2.75.75.75,OK
200,2MMYHK2,4c4c4544-004d-3310-8030-b2c04f4a4b32,CN7475175G0058,cpu-4-25,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:AE,7C:D3:0A:D7:BE:B0,10.101.4.25,13G DCS,2.75.75.75,OK
201,2MMYHK2,4c4c4544-004d-3210-8059-b2c04f484b32,CN7475175G0259,cpu-4-26,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B6:E6,7C:D3:0A:D7:B6:E8,10.101.4.26,13G DCS,2.75.75.75,OK
202,2MMYHK2,4c4c4544-004d-3310-8031-b2c04f4a4b32,CN7475175A0113,cpu-4-27,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:A3:8A,7C:D3:0A:D7:A3:8C,10.101.4.27,13G DCS,2.75.75.75,OK
203,2MMYHK2,4c4c4544-004d-3210-805a-b2c04f484b32,CN7475175G0014,cpu-4-28,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:18,7C:D3:0A:D7:BE:1A,10.101.4.28,13G DCS,2.75.75.75,OK
204,2MN0JK2,4c4c4544-004d-3310-805a-b2c04f484b32,CN7475175G0345,cpu-4-29,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B9:68,7C:D3:0A:D7:B9:6A,10.101.4.29,13G DCS,2.75.75.75,OK
205,2MN0JK2,4c4c4544-004d-3310-8058-b2c04f484b32,CN7475175I0344,cpu-4-30,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CE:FE,7C:D3:0A:D7:CF:00,10.101.4.30,13G DCS,2.75.75.75,OK
206,2MN0JK2,4c4c4544-004d-3410-8030-b2c04f4a4b32,CN7475175I0071,cpu-4-31,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C6:B8,7C:D3:0A:D7:C6:BA,10.101.4.31,13G DCS,2.75.75.75,OK
207,2MN0JK2,4c4c4544-004d-3310-8059-b2c04f484b32,CNIVC007390154,cpu-4-32,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:9C:FE,7C:D3:0A:D2:9D:00,10.101.4.32,13G DCS,2.75.75.75,OK
208,2LT1JK2,4c4c4544-004c-4b10-8054-b2c04f484b32,CN7475175G0415,cpu-4-33,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BA:5E,7C:D3:0A:D7:BA:60,10.101.4.33,13G DCS,2.75.75.75,OK
209,2LT1JK2,4c4c4544-004c-4b10-8052-b2c04f484b32,CN7475172H0067,cpu-4-34,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:D7:EC,7C:D3:0A:D0:D7:EE,10.101.4.34,13G DCS,2.75.75.75,OK
210,2LT1JK2,4c4c4544-004c-4b10-8056-b2c04f484b32,CN7475172K0169,cpu-4-35,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,72,178.814016,,,10.101.4.35,13G DCS,2.75.75.75,OK
211,2LT1JK2,4c4c4544-004c-4b10-8053-b2c04f484b32,CN7475175G0286,cpu-4-36,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B7:7C,7C:D3:0A:D7:B7:7E,10.101.4.36,13G DCS,2.75.75.75,OK
212,2L9SHK2,4c4c4544-004b-5710-8030-b2c04f4a4b32,CN7475175G0222,cpu-4-37,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BD:9A,7C:D3:0A:D7:BD:9C,10.101.4.37,13G DCS,2.75.75.75,OK
213,2L9SHK2,4c4c4544-004b-5610-8059-b2c04f484b32,CN7475175G0364,cpu-4-38,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BA:52,7C:D3:0A:D7:BA:54,10.101.4.38,13G DCS,2.75.75.75,OK
214,2L9SHK2,4c4c4544-004b-5710-8031-b2c04f4a4b32,CN7475175G0252,cpu-4-39,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B7:D6,7C:D3:0A:D7:B7:D8,10.101.4.39,13G DCS,2.75.75.75,OK
215,2L9SHK2,4c4c4544-004b-5610-805a-b2c04f484b32,CN7475175G0285,cpu-4-40,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B9:20,7C:D3:0A:D7:B9:22,10.101.4.40,13G DCS,2.75.75.75,OK
216,2LTRHK2,4c4c4544-004c-4b10-8059-b2c04f484b32,CN7475172I0058,cpu-4-41,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:DC:96,7C:D3:0A:D0:DC:98,10.101.4.41,13G DCS,2.75.75.75,OK
217,2LTRHK2,4c4c4544-004c-4b10-8057-b2c04f484b32,CN7475175G0341,cpu-4-42,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B9:92,7C:D3:0A:D7:B9:94,10.101.4.42,13G DCS,2.75.75.75,Critical
218,2LTRHK2,4c4c4544-004c-4b10-805a-b2c04f484b32,CN747517230329,cpu-4-43,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:A7:C8,7C:D3:0A:D0:A7:CA,10.101.4.43,13G DCS,2.75.75.75,OK
219,2LTRHK2,4c4c4544-004c-4b10-8058-b2c04f484b32,CN7475172K0255,cpu-4-44,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:E1:40,7C:D3:0A:D0:E1:42,10.101.4.44,13G DCS,2.75.75.75,Critical
220,C1HMXK2,4c4c4544-0032-3010-8050-c3c04f584b32,CN7475175S0006,cpu-4-45,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:64:D8,7C:D3:0A:DA:64:DA,10.101.4.45,13G DCS,2.75.75.75,OK
221,C1HMXK2,4c4c4544-0032-3010-804d-c3c04f584b32,CN7475175R0061,cpu-4-46,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:5B:66,7C:D3:0A:DA:5B:68,10.101.4.46,13G DCS,2.75.75.75,OK
222,C1HMXK2,4c4c4544-0032-3010-8051-c3c04f584b32,CN7475175T0543,cpu-4-47,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:73:90,7C:D3:0A:DA:73:92,10.101.4.47,13G DCS,2.75.75.75,OK
223,C1HMXK2,4c4c4544-0032-3010-804e-c3c04f584b32,CN7475175R0217,cpu-4-48,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:60:BE,7C:D3:0A:DA:60:C0,10.101.4.48,13G DCS,2.75.75.75,OK
224,,4c4c4544-004d-4a10-8054-b7c04f514432,CN7475165K0049,cpu-5-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:61:54,7C:D3:0A:BA:61:56,10.101.5.1,13G DCS,2.75.75.75,OK
225,,4c4c4544-004d-4b10-804e-b7c04f514432,CN7475165K0483,cpu-5-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:54:EE,7C:D3:0A:BA:54:F0,10.101.5.2,13G DCS,2.75.75.75,OK
226,,4c4c4544-004d-4b10-8050-b7c04f514432,CN7475165K0717,cpu-5-3,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:57:58,7C:D3:0A:BA:57:5A,10.101.5.3,13G DCS,2.75.75.75,OK
227,,4c4c4544-004d-4b10-8051-b7c04f514432,CN7475165G0315,cpu-5-4,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:74:3E,7C:D3:0A:B9:74:40,10.101.5.4,13G DCS,2.75.75.75,OK
228,,4c4c4544-004d-3410-804e-b7c04f514432,CN7475165L0015,cpu-5-5,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6C:82,7C:D3:0A:BA:6C:84,10.101.5.5,13G DCS,2.75.75.75,OK
229,,4c4c4544-004d-3310-8056-b7c04f514432,CN7475165K0184,cpu-5-6,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:65:B6,7C:D3:0A:BA:65:B8,10.101.5.6,13G DCS,2.75.75.75,OK
230,,4c4c4544-004d-3410-8050-b7c04f514432,CN7475165K0147,cpu-5-7,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5E:A8,7C:D3:0A:BA:5E:AA,10.101.5.7,13G DCS,2.75.75.75,OK
231,,4c4c4544-004d-3410-8051-b7c04f514432,CN7475165K0399,cpu-5-8,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:61:CC,7C:D3:0A:BA:61:CE,10.101.5.8,13G DCS,2.75.75.75,OK
232,,4c4c4544-004d-4c10-8051-b7c04f514432,CN7475165K0346,cpu-5-9,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:58:5A,7C:D3:0A:BA:58:5C,10.101.5.9,13G DCS,2.75.75.75,OK
233,,4c4c4544-004d-4c10-8053-b7c04f514432,CN7475165K0290,cpu-5-10,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:66:2E,7C:D3:0A:BA:66:30,10.101.5.10,13G DCS,2.75.75.75,OK
234,,4c4c4544-004d-4c10-8052-b7c04f514432,CN7475165K0457,cpu-5-11,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:59:26,7C:D3:0A:BA:59:28,10.101.5.11,13G DCS,2.75.75.75,OK
235,,4c4c4544-004d-4c10-8050-b7c04f514432,CN7475165K0442,cpu-5-12,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:55:60,7C:D3:0A:BA:55:62,10.101.5.12,13G DCS,2.75.75.75,OK
236,,4c4c4544-004e-4710-8051-b7c04f514432,CN747516550459,cpu-5-13,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:44:EE,7C:D3:0A:B8:44:F0,10.101.5.13,13G DCS,2.75.75.75,OK
237,,4c4c4544-004e-4710-8052-b7c04f514432,CN7475164L0305,cpu-5-14,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B7:AA:10,7C:D3:0A:B7:AA:12,10.101.5.14,13G DCS,2.75.75.75,OK
238,,4c4c4544-004e-4710-8050-b7c04f514432,CN7475165P0143,cpu-5-15,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:16:F0,7C:D3:0A:BB:16:F2,10.101.5.15,13G DCS,2.75.75.75,OK
239,,4c4c4544-004e-4710-8053-b7c04f514432,CN747516550270,cpu-5-16,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:44:16,7C:D3:0A:B8:44:18,10.101.5.16,13G DCS,2.75.75.75,OK
240,,4c4c4544-004d-3610-8051-b7c04f514432,CN7475165K0767,cpu-5-17,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:55:F6,7C:D3:0A:BA:55:F8,10.101.5.17,13G DCS,2.75.75.75,OK
241,,4c4c4544-004d-3610-8053-b7c04f514432,CN7475165K0861,cpu-5-18,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6A:42,7C:D3:0A:BA:6A:44,10.101.5.18,13G DCS,2.75.75.75,OK
